Gene_Symbol,mRNA_logFC,mRNA_adjPval,protein_logFC,protein_adjPval,protein_significant,discordance_score,quadrant
ERP44,0.171434507,0.041533616,0.094302812517876,0.603638083310341,False,-0.07713169448212401,ambiguous
ATXN3,0.209861835,0.041653901,0.132984521773702,0.561810020023416,False,-0.07687731322629798,ambiguous
UBQLN1,0.218933129,0.041817766,0.232844494992568,0.363138030666915,False,0.013911365992568009,ambiguous
RABGGTA,-0.228293593,0.041905545,0.229794876499898,0.135924241405167,False,0.458088469499898,ambiguous
SOD1,0.237153456,0.041926067,0.344891286916818,0.0180413145239085,False,0.10773783091681796,ambiguous
GPM6B,0.344526226,0.041953089,-0.501568260311647,0.0695594433725463,False,-0.8460944863116471,ambiguous
FOXO3,0.160691331,0.042013806,0.136393455843207,0.575927132869028,False,-0.024297875156792992,ambiguous
RBBP4,0.166365805,0.042028704,0.165853756590732,0.277307696746328,False,-0.0005120484092679956,ambiguous
ARHGEF40,-0.31220188,0.042049056,0.288023056861968,0.0918629889875296,False,0.600224936861968,ambiguous
C1GALT1,0.300067348,0.042088163,0.345601389800991,0.54005853231753,False,0.045534041800990965,ambiguous
TTC28,-0.180003844,0.042128687,-0.0817619810822441,0.616976797145852,False,0.0982418629177559,ambiguous
PHKG1,-0.439474196,0.042128687,-0.715233576251889,0.0840056543847542,False,-0.275759380251889,ambiguous
ANKRD46,0.299137422,0.04223702,-0.00139916983128519,0.996945935031312,False,-0.30053659183128517,ambiguous
HDAC3,-0.164685338,0.042278441,-0.0578835516355571,0.795845816493751,False,0.10680178636444289,ambiguous
MIGA1,0.287913173,0.04236834,-0.362850651525624,0.0599153490641224,False,-0.650763824525624,ambiguous
LIMCH1,0.225667245,0.042392335,0.30375479541893,0.27668792431536,False,0.07808755041893004,ambiguous
PLEKHO2,-0.313425795,0.042459703,0.222351774095277,0.605547365751314,False,0.5357775690952771,ambiguous
SPAG9,0.207259561,0.042519592,0.35178543339817,0.0330791222670783,False,0.14452587239816997,ambiguous
SDHC,0.184502696,0.042791313,-0.472132191448695,0.0393914494651651,False,-0.656634887448695,ambiguous
RIOK3,0.199000416,0.042791313,-0.0546221503372379,0.847456718467124,False,-0.2536225663372379,ambiguous
EIF3A,0.154289138,0.042837157,0.199391032766263,0.265710210043096,False,0.045101894766263,ambiguous
SCRN1,0.164239428,0.042868063,0.0408380995245263,0.871006275004953,False,-0.12340132847547369,ambiguous
RNF11,0.234300237,0.043398766,-0.271740889875372,0.224521177447818,False,-0.506041126875372,ambiguous
CRKL,0.114677939,0.043564748,0.169775785303081,0.20092880141005,False,0.05509784630308098,ambiguous
PPP1R21,0.147682057,0.043593546,0.330295588919268,0.161929189021543,False,0.18261353191926802,ambiguous
HACD3,0.223017887,0.043793604,-0.167561713715095,0.310059345564056,False,-0.390579600715095,ambiguous
DNAJB6,0.217018778,0.043983479,0.0104644117415775,0.972352956871885,False,-0.2065543662584225,ambiguous
ADO,0.237933,0.043994028,0.27545021806594,0.332272171311228,False,0.037517218065939995,ambiguous
MFF,0.142780596,0.043994028,-0.0571580873071476,0.756331884039156,False,-0.19993868330714762,ambiguous
MTIF2,0.224647785,0.043994028,-0.110249410598593,0.554061042448128,False,-0.334897195598593,ambiguous
RBM12B,0.19716639,0.043998344,-0.13279934847043,0.586750324095768,False,-0.32996573847043,ambiguous
NUP210,-0.277499821,0.044048905,0.0692438572345004,0.702990174721637,False,0.34674367823450036,ambiguous
TSC2,-0.240435301,0.044048905,-0.295911673589869,0.0702184151423604,False,-0.05547637258986898,ambiguous
PPP2R5A,0.243933831,0.044566963,-0.308169748376589,0.119067484317909,False,-0.5521035793765889,ambiguous
NDUFAF4,0.364045338,0.044597045,-0.340206866498755,0.126587259039094,False,-0.7042522044987549,ambiguous
APIP,0.290955065,0.044788451,0.386155173372755,0.590298120498678,False,0.095200108372755,ambiguous
NECAB1,0.387953862,0.044788451,-0.0176574122190676,0.964357484502381,False,-0.40561127421906756,ambiguous
TNKS1BP1,-0.280348094,0.044788451,0.39422280622507,0.40000131628658,False,0.6745709002250699,ambiguous
ENPP5,0.34795215,0.044788451,-0.36085480377788,0.298277166583153,False,-0.7088069537778801,ambiguous
APOOL,0.208075905,0.044825979,-0.0530876408774414,0.831638526327638,False,-0.2611635458774414,ambiguous
PIKFYVE,0.136350958,0.044825979,-0.0138682810201303,0.935236787116354,False,-0.1502192390201303,ambiguous
OAS3,-0.392242933,0.044880037,0.0212211077205149,0.964357484502381,False,0.4134640407205149,ambiguous
MOCS2,0.228401905,0.045076029,-0.708964239157789,0.0323922075243224,True,-0.937366144157789,ambiguous
ANPEP,-0.716036016,0.045076029,1.34215957937253,0.305077352000176,False,2.05819559537253,discordant_LOW
DARS2,0.169265934,0.045184705,-0.0839005886493407,0.788882253436218,False,-0.2531665226493407,ambiguous
ETF1,0.175311651,0.045217546,0.0639898072219331,0.713264081012906,False,-0.1113218437780669,ambiguous
RBBP9,0.213837816,0.045459898,0.0530368616643422,0.847300800967877,False,-0.16080095433565778,ambiguous
ABHD13,0.317843447,0.045459898,-0.122659580751768,0.65047633949672,False,-0.440503027751768,ambiguous
IPO8,0.15911255,0.045459898,-0.209585844257907,0.232959593231123,False,-0.36869839425790696,ambiguous
ZDHHC17,0.251832517,0.045502216,-0.115419023319697,0.647579191757578,False,-0.367251540319697,ambiguous
CCT5,0.226191214,0.045527145,0.0577142587186685,0.670859694421767,False,-0.1684769552813315,ambiguous
GNPAT,0.151929031,0.045631414,-0.0582923101852533,0.7661825040475,False,-0.2102213411852533,ambiguous
HDGFL3,0.239909488,0.045766392,0.207327277781623,0.301551335253337,False,-0.03258221021837701,ambiguous
PIK3CA,0.238624126,0.045767725,-0.111758954459644,0.468536666714185,False,-0.350383080459644,ambiguous
CNOT7,0.274952735,0.045770708,-0.150039106123242,0.264948273212857,False,-0.424991841123242,ambiguous
CCT7,0.202825277,0.045829331,0.0890330326929565,0.453767021770156,False,-0.1137922443070435,ambiguous
RASA1,0.181790709,0.045840049,-0.187439818214122,0.234979693858203,False,-0.369230527214122,ambiguous
PARG,0.162753417,0.046077379,-0.206080443672512,0.12028813706053,False,-0.368833860672512,ambiguous
RANBP9,0.181463219,0.046085655,0.0780495576169926,0.633496850814896,False,-0.10341366138300741,ambiguous
NF1,0.147277369,0.046118664,-0.284517323760918,0.0326386746414463,False,-0.431794692760918,ambiguous
LZTFL1,0.313347195,0.046189968,-0.0619373203819205,0.718048776280794,False,-0.37528451538192054,ambiguous
RNF146,0.161444292,0.046411561,-0.170503097748056,0.501599662160342,False,-0.331947389748056,ambiguous
OXCT1,0.288660212,0.04641634,-0.636827240775466,0.0174015310085651,True,-0.9254874527754661,ambiguous
PEX12,0.243510108,0.046419975,-0.0116049381866636,0.952012431202869,False,-0.2551150461866636,ambiguous
PDLIM2,-0.303372304,0.046419975,0.069789416837887,0.809262066927345,False,0.373161720837887,ambiguous
CCT2,0.244243335,0.046419975,0.0806801426195491,0.534859333644968,False,-0.16356319238045092,ambiguous
TAP1,-0.381116762,0.046442099,0.63929552345779,0.0197396945806905,True,1.02041228545779,ambiguous
MBNL1,0.200419299,0.046671769,0.0638635129185134,0.857222094080834,False,-0.1365557860814866,ambiguous
DRG2,-0.180354973,0.046769573,0.198503698055994,0.185119255499802,False,0.378858671055994,ambiguous
TMF1,0.165839316,0.046808362,0.0715128592579033,0.726859221023841,False,-0.09432645674209669,ambiguous
PAPSS1,0.212967159,0.046820559,0.182691784998479,0.679197276490614,False,-0.030275374001521,ambiguous
PPID,0.294565516,0.046867617,0.0567685149288124,0.870868966154851,False,-0.23779700107118762,ambiguous
CHORDC1,0.565895853,0.046867617,0.334638108476295,0.179717738086334,False,-0.231257744523705,ambiguous
STK11IP,-0.328471817,0.046882016,0.00157859204358957,0.993376948702565,False,0.33005040904358957,ambiguous
ARAP2,0.319689253,0.046896855,-0.436537153034894,0.111442481434139,False,-0.756226406034894,ambiguous
KLHL42,0.212365761,0.046961657,-0.170578768046473,0.395734567944453,False,-0.382944529046473,ambiguous
ARFGAP1,-0.249971418,0.04735153,-0.325271276919034,0.306282138615317,False,-0.07529985891903401,ambiguous
INPPL1,-0.258522881,0.047418567,0.0085104994787546,0.98350788655391,False,0.2670333804787546,ambiguous
EIF2AK2,0.173140904,0.047418567,-0.0925206790501463,0.397191026704443,False,-0.2656615830501463,ambiguous
SMAD2,0.178991755,0.047418567,-0.00263646646568638,0.992906942532611,False,-0.18162822146568638,ambiguous
RAB21,0.227838449,0.047518798,0.0484413350679542,0.839466411771813,False,-0.1793971139320458,ambiguous
SFXN4,-0.143264947,0.047557621,-0.182437319584601,0.447588925010967,False,-0.03917237258460099,ambiguous
DUT,0.149083809,0.047620293,0.0455008918540649,0.871486332769517,False,-0.10358291714593512,ambiguous
NCBP2,0.142292315,0.047620293,-0.0404211119958671,0.867080201328443,False,-0.1827134269958671,ambiguous
DLG1,0.260016723,0.047687603,-0.0578216793774828,0.795879036321791,False,-0.3178384023774828,ambiguous
SLC1A4,-0.228530324,0.047834326,-1.04387701076657,0.0067522182589861,True,-0.81534668676657,ambiguous
SSB,0.194989491,0.047834326,0.175607353774677,0.321861690289822,False,-0.019382137225322976,ambiguous
ADAM9,0.219861656,0.047859909,-0.301330572061176,0.278745467633651,False,-0.521192228061176,ambiguous
RPS6KB1,0.131056677,0.047859909,0.0194907808441611,0.930792069236347,False,-0.11156589615583891,ambiguous
CARD19,-0.293550333,0.047941079,-0.0675430033721192,0.794032451408169,False,0.22600732962788078,ambiguous
OSBPL7,-0.34244237,0.04796546,0.180079458734879,0.554919519508711,False,0.522521828734879,ambiguous
GAA,-0.280470291,0.047981356,0.298634799175908,0.327741699809428,False,0.579105090175908,ambiguous
DCAF10,0.160744021,0.048234204,-0.177106720714426,0.421462431230255,False,-0.337850741714426,ambiguous
CAPZA1,0.225656658,0.04827978,0.131821952318678,0.223161367973441,False,-0.09383470568132202,ambiguous
SLC6A13,-0.620587198,0.048326462,0.278422194479053,0.625431706199307,False,0.899009392479053,ambiguous
TMED2,0.218471758,0.048406886,0.209778378032727,0.282314926166147,False,-0.008693379967272985,ambiguous
NELFA,-0.245291983,0.048469025,0.143031111543335,0.647166388861633,False,0.388323094543335,ambiguous
HECW2,0.162021852,0.048565517,-0.016402646886255,0.964357484502381,False,-0.178424498886255,ambiguous
ZNRF2,0.183656524,0.04871736,0.000248946914158665,0.999117493003517,False,-0.18340757708584132,ambiguous
DAAM1,0.155688961,0.0487557,-0.0698399815155213,0.701780323797957,False,-0.2255289425155213,ambiguous
TRNT1,0.218218042,0.0487557,0.17698448277495,0.236686603027656,False,-0.04123355922505001,ambiguous
KLHL11,0.238485529,0.048806976,0.0757457366156862,0.8238836582115,False,-0.1627397923843138,ambiguous
AMFR,0.147782113,0.048825795,-0.204273551159496,0.19775257789502,False,-0.35205566415949596,ambiguous
COL5A3,-0.539311753,0.048825795,0.793891819909402,0.0592363979371191,False,1.333203572909402,discordant_LOW
CNOT3,-0.23739488,0.048847638,0.011122593552046,0.942738407429543,False,0.248517473552046,ambiguous
BAG5,0.172913335,0.048848451,-0.135040814359263,0.40965927307889,False,-0.307954149359263,ambiguous
GAN,0.203674686,0.048848451,-0.740398026267863,0.0182274671535435,True,-0.9440727122678629,ambiguous
CPNE9,-0.389541159,0.04886246,-0.0202433217480413,0.940088858503197,False,0.36929783725195875,ambiguous
DNAJC13,0.134607599,0.048902214,0.0674981497026952,0.699887824986113,False,-0.0671094492973048,ambiguous
SPTLC2,0.421082564,0.049068553,0.0952295526640476,0.691559261903743,False,-0.3258530113359524,ambiguous
TMEM106B,0.299556898,0.049073329,-0.24839876665898,0.691036899117883,False,-0.54795566465898,ambiguous
ERMP1,0.327832359,0.049097623,0.390055727826859,0.0628139413430216,False,0.06222336882685897,ambiguous
TIGAR,0.272717262,0.049101697,0.43462907638065,0.0357953044857873,False,0.16191181438065,ambiguous
CSTF2,-0.122858839,0.049287432,0.0279014259971593,0.905457021710199,False,0.1507602649971593,ambiguous
VBP1,0.310824217,0.049295615,0.0286881550498315,0.89046033645223,False,-0.2821360619501685,ambiguous
INPP5J,-0.419711393,0.049310179,-0.0623553109182176,0.785770172098739,False,0.3573560820817824,ambiguous
TTLL7,0.299591332,0.049314153,-0.166644744210843,0.577975307584394,False,-0.46623607621084295,ambiguous
ARMCX3,0.238116137,0.049408676,0.00173602169372877,0.992906942532611,False,-0.23638011530627123,ambiguous
NADK2,0.214236204,0.049554019,-0.577643723862543,0.0123657050807313,False,-0.791879927862543,ambiguous
DMXL1,0.18303408,0.049629868,-0.159359971379761,0.235592122259811,False,-0.342394051379761,ambiguous
ENDOD1,0.369726106,0.049940317,0.453031968950659,0.0235986281006112,False,0.083305862950659,ambiguous
C2orf69,0.255675062,0.049940317,-0.240669364870968,0.366919054553462,False,-0.496344426870968,ambiguous
TIMMDC1,0.192646813,0.049952853,-0.202604398491602,0.335606786676512,False,-0.39525121149160203,ambiguous
SLC33A1,0.161761679,0.05025973,0.124475731032256,0.510827345302046,False,-0.037285947967743996,ambiguous
NUP188,-0.19132859,0.05035767,0.0351447002880656,0.826367903624534,False,0.2264732902880656,ambiguous
EIF4E3,0.215190677,0.050373261,0.215203466522949,0.198340043705288,False,1.2789522949002707e-05,ambiguous
AGAP1,0.164760029,0.050400057,-0.0671963209749169,0.822723451014845,False,-0.2319563499749169,ambiguous
TRIM9,-0.194945485,0.050483712,-0.610295345660978,0.04533108644578,True,-0.415349860660978,ambiguous
CDH19,0.887338819,0.050576448,0.302022060646422,0.626168768700255,False,-0.585316758353578,ambiguous
SMPD4,-0.210258773,0.050576448,0.0378199023752064,0.870868966154851,False,0.24807867537520642,ambiguous
HSPB8,0.295012922,0.050649036,0.212639125035434,0.531645872858903,False,-0.08237379696456601,ambiguous
HNRNPA1,0.233869351,0.050652831,0.112479645348538,0.654129215745185,False,-0.12138970565146201,ambiguous
AP5M1,0.242899412,0.050800465,-0.191181325096609,0.227032814321833,False,-0.434080737096609,ambiguous
NFX1,-0.111896871,0.050842368,-0.190133046423205,0.420097786726228,False,-0.078236175423205,ambiguous
XPOT,0.193888226,0.050842368,0.160678421113891,0.394756581450518,False,-0.033209804886109,ambiguous
IFT122,-0.204815875,0.051123236,-0.408581226163562,0.0306840419040683,False,-0.203765351163562,ambiguous
RIOX1,-0.136528392,0.051123236,-0.0497371090376992,0.866878337800001,False,0.08679128296230079,ambiguous
CSAD,-0.342825268,0.051123236,0.30176651458021,0.474609585688691,False,0.64459178258021,ambiguous
WDR59,-0.202461104,0.051153589,-0.0571054479813133,0.741673045809925,False,0.14535565601868672,ambiguous
BCAP29,0.251889852,0.051203773,-0.074024161039663,0.734896163980838,False,-0.32591401303966305,ambiguous
PCM1,0.174105272,0.051282646,-0.0804177650934887,0.675415669603479,False,-0.2545230370934887,ambiguous
GDI2,0.23917411,0.051282646,0.1314741557071,0.482518026469671,False,-0.1076999542929,ambiguous
SYT11,0.207982253,0.051314684,-0.0529344437868193,0.838888123145984,False,-0.2609166967868193,ambiguous
VAPA,0.205651764,0.051349268,0.0442539513128768,0.81615707922668,False,-0.1613978126871232,ambiguous
AGFG1,0.193528747,0.051349268,0.136562714026617,0.458648021574663,False,-0.05696603297338301,ambiguous
AIP,0.212558898,0.051349268,0.191225260011763,0.331259313126813,False,-0.02133363798823701,ambiguous
SEC16A,-0.203061612,0.051349268,-0.300363631522516,0.200925050133693,False,-0.09730201952251599,ambiguous
HSPB1,0.776459331,0.051349268,0.523615799115444,0.235705942302616,False,-0.252843531884556,concordant_up
ARSA,-0.252348534,0.051387194,0.273068624186099,0.576704240568231,False,0.525417158186099,ambiguous
BAG2,0.335693056,0.051387194,0.279075340527413,0.274893588674879,False,-0.05661771547258698,ambiguous
ARL6IP1,0.275014378,0.051493226,-0.0300734215663052,0.903020907189798,False,-0.3050877995663052,ambiguous
PCNP,0.230437167,0.051514961,0.315132212400612,0.399880238200045,False,0.08469504540061201,ambiguous
FKBP4,0.334155337,0.051514961,0.193443062454085,0.370609350204084,False,-0.140712274545915,ambiguous
RAB30,0.251287408,0.051561863,-0.175189550360533,0.299726376261988,False,-0.426476958360533,ambiguous
CNTN1,0.259963535,0.051561863,-0.420958625670119,0.0614724066168445,False,-0.680922160670119,ambiguous
CDK17,0.20158277,0.051835004,-0.275338710021837,0.196396159700779,False,-0.476921480021837,ambiguous
MRPL46,0.223022773,0.051835004,-0.375657788993095,0.0556418828747496,False,-0.598680561993095,ambiguous
NPLOC4,-0.150861404,0.052014537,0.154815852800203,0.325909674210958,False,0.30567725680020297,ambiguous
HNRNPR,0.164351958,0.052035461,0.17696921243383,0.42666717688088,False,0.012617254433829994,ambiguous
DUS2,-0.210811057,0.052035461,-0.307538892991378,0.217798679528312,False,-0.09672783599137799,ambiguous
ATG4C,0.372629096,0.052134721,0.0833273691029479,0.774833527978643,False,-0.2893017268970521,ambiguous
TMLHE,0.210805375,0.052134721,-0.199449976651525,0.617124882356426,False,-0.410255351651525,ambiguous
ARPC3,0.188581385,0.052350062,0.00161437594851321,0.994892486745136,False,-0.18696700905148678,ambiguous
PICALM,0.273318902,0.052537844,0.167320367266434,0.142878227748917,False,-0.10599853473356596,ambiguous
RNF20,0.170721801,0.052547949,0.179579443913168,0.341071815405385,False,0.008857642913167985,ambiguous
AGTPBP1,0.342045606,0.052551365,0.181902776319276,0.394756581450518,False,-0.160142829680724,ambiguous
EEA1,0.197856335,0.052618402,-0.0457314142085323,0.801398692388063,False,-0.2435877492085323,ambiguous
NPM1,0.249825409,0.052937061,0.412927776509882,0.0893664722181449,False,0.163102367509882,ambiguous
