pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
nilotinib,BRD-K81528515,A375,0.0,0.0,-0.0,0.592955,Bcr-Abl inhibitor|Abl inhibitor,ABL1|KIT|BCR|CYP2B6|CYP2C8|DDR1|DDR2|PDGFRA
apicidin,BRD-K64606589,A375,0.0,0.0,-0.0,0.625751,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC8|HDAC10|HDAC11|HDAC4|HDAC5|HDAC6|HDAC7|HDAC9
raloxifene,BRD-K63828191,A375,0.0,0.0,-0.0,0.341026,Estrogen receptor antagonist|Selective estrogen receptor modulator (SERM),ESR1|ESR2|ACVRL1|ENG
BRD-K50324045,BRD-K50324045,A375,0.0,0.0,-0.0,0.613648,Nucleophosmin inhibitor,
AT-9283,BRD-K24576554,A375,0.0,0.0,-0.0,0.658498,Aurora kinase inhibitor|Abl inhibitor|Bcr-Abl inhibitor|FLT3 inhibitor|JAK inhibitor|Protein kinase inhibitor|Tubulin inhibitor,JAK2|AURKA|AURKB|JAK3|ABL1|BCR|FLT3|RPS6KA6|STK17A
doxorubicin,BRD-A52530684,A375,0.0,0.0,-0.0,0.715302,Topoisomerase inhibitor,TOP2A
apicidin,BRD-K64606589,HT29,0.0,0.0,-0.0,0.67998,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC8|HDAC10|HDAC11|HDAC4|HDAC5|HDAC6|HDAC7|HDAC9
BRD-K50324045,BRD-K50324045,HT29,0.0,0.0,-0.0,0.75046,Nucleophosmin inhibitor,
Merck60,BRD-K04466929,HT29,0.0,0.0,-0.0,0.374507,HDAC inhibitor,HDAC1|HDAC2
apicidin,BRD-K64606589,HEPG2,0.0,0.0,-0.0,0.617361,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC8|HDAC10|HDAC11|HDAC4|HDAC5|HDAC6|HDAC7|HDAC9
MK-5108,BRD-K53665955,HEPG2,0.0,0.0,-0.0,0.278691,Aurora kinase inhibitor,AURKA|AURKB|AURKC
BRD-K42573370,BRD-K42573370,HEPG2,0.0,0.0,-0.0,0.210657,Nucleophosmin inhibitor,
BRD-K25079130,BRD-K25079130,HEPG2,0.0,0.0,-0.0,0.626698,Nucleophosmin inhibitor,
AVA,BRD-K10466330,HEPG2,0.0,0.0,-0.0,0.266193,Nucleophosmin inhibitor,
curcumin,BRD-K07572174,HEPG2,0.0,0.0,-0.0,0.276481,Cyclooxygenase inhibitor|Histone acetyltransferase inhibitor|Lipoxygenase inhibitor|NFKB inhibitor,PTGS1|PTGS2|CCND1|DNMT1|G6PC|MAPT|APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|XDH
nilotinib,BRD-K81528515,HCC515,0.0,0.0,-0.0,0.217346,Bcr-Abl inhibitor|Abl inhibitor,ABL1|KIT|BCR|CYP2B6|CYP2C8|DDR1|DDR2|PDGFRA
apicidin,BRD-K64606589,HCC515,0.0,0.0,-0.0,0.496614,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC8|HDAC10|HDAC11|HDAC4|HDAC5|HDAC6|HDAC7|HDAC9
BRD-K61691971,BRD-K61691971,HCC515,0.0,0.0,-0.0,0.351741,Nucleophosmin inhibitor,
BRD-K25079130,BRD-K25079130,HCC515,0.0,0.0,-0.0,0.469891,Nucleophosmin inhibitor,
AT-9283,BRD-K24576554,HCC515,0.0,0.0,-0.0,0.345878,Aurora kinase inhibitor|Abl inhibitor|Bcr-Abl inhibitor|FLT3 inhibitor|JAK inhibitor|Protein kinase inhibitor|Tubulin inhibitor,JAK2|AURKA|AURKB|JAK3|ABL1|BCR|FLT3|RPS6KA6|STK17A
estriol,BRD-K17016787,HCC515,0.0,0.0,-0.0,0.282445,Estrogen receptor agonist,ESR1|ESR2
AVA,BRD-K10466330,HCC515,0.0,0.0,-0.0,0.324463,Nucleophosmin inhibitor,
BMS-387032,BRD-K43389698,HEPG2,0.0,0.0,-0.0,0.684476,CDK inhibitor|Cell cycle inhibitor|MCL1 inhibitor,CDK2|CDK7|CDK9|MCL1
alvocidib,BRD-K87909389,HEPG2,0.0,0.0,-0.0,0.262129,CDK inhibitor,CDK2|CDK4|CDK1|CDK6|CDK7|CDK9|CDK5|CDK8|EGFR|PYGM|BCL2|BIRC5|CCNT1|MCL1|XIAP
AG-957,BRD-K36737713,HEPG2,0.0,0.0,-0.0,0.456894,Protein tyrosine kinase inhibitor,ABL1|EGFR
WYE-125132,BRD-A45498368,HEPG2,0.0,0.0,-0.0,0.616922,MTOR inhibitor,MTOR|PIK3CA
thapsigargin,BRD-K69023402,HEPG2,0.0,0.0,-0.0,0.700131,ATPase inhibitor,ATP2A1
HDAC1-selective,BRD-K85133207,PC3,0.0,0.0,-0.0,0.349232,HDAC inhibitor,
apicidin,BRD-K64606589,PC3,0.0,0.0,-0.0,0.679822,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC8|HDAC10|HDAC11|HDAC4|HDAC5|HDAC6|HDAC7|HDAC9
MK-5108,BRD-K53665955,PC3,0.0,0.0,-0.0,0.401531,Aurora kinase inhibitor,AURKA|AURKB|AURKC
BRD-K50324045,BRD-K50324045,PC3,0.0,0.0,-0.0,0.682831,Nucleophosmin inhibitor,
BRD-K42573370,BRD-K42573370,PC3,0.0,0.0,-0.0,0.470446,Nucleophosmin inhibitor,
BRD-K25079130,BRD-K25079130,PC3,0.0,0.0,-0.0,0.608461,Nucleophosmin inhibitor,
estriol,BRD-K17016787,PC3,0.0,0.0,-0.0,0.5,Estrogen receptor agonist,ESR1|ESR2
dienestrol,BRD-K95309561,MCF7,0.0,0.0,-0.0,0.220058,Estrogen receptor agonist,ESR1
apicidin,BRD-K64606589,MCF7,0.0,0.0,-0.0,0.629669,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC8|HDAC10|HDAC11|HDAC4|HDAC5|HDAC6|HDAC7|HDAC9
BRD-K50324045,BRD-K50324045,MCF7,0.0,0.0,-0.0,0.680716,Nucleophosmin inhibitor,
doxorubicin,BRD-A52530684,MCF7,0.0,0.0,-0.0,0.629807,Topoisomerase inhibitor,TOP2A
BRD-K83354763,BRD-K83354763,PC3,0.0,0.0,-0.0,0.404676,NFKB inhibitor,
brazilin,BRD-A83326220,MCF7,0.0,0.0,-0.0,0.293069,Nitric oxide production inhibitor,
narciclasine,BRD-K06792661,MCF7,0.0,0.0,-0.0,0.279753,LIM kinase activator|Rho associated kinase activator,RHOA
arbidol,BRD-K73881242,JURKAT,0.0,0.0,-0.0,0.421314,Cytochrome P450 inhibitor,CYP2C19|CYP2E1|CYP3A5|CYP3A4
oligomycin-a,BRD-A81541225,JURKAT,0.0,0.0,-0.0,0.287148,ATP synthase inhibitor|ATPase inhibitor,ATP5A1
alvocidib,BRD-K87909389,JURKAT,0.0,0.0,-0.0,0.63197,CDK inhibitor,CDK2|CDK4|CDK1|CDK6|CDK7|CDK9|CDK5|CDK8|EGFR|PYGM|BCL2|BIRC5|CCNT1|MCL1|XIAP
LDN-193189,BRD-K04853698,JURKAT,0.0,0.0,-0.0,0.421095,Serine/threonine kinase inhibitor,ACVR1|BMPR1A
TPCA-1,BRD-K51575138,JURKAT,0.0,0.0,-0.0,0.333507,IKK inhibitor,IKBKB
thapsigargin,BRD-K69023402,JURKAT,0.0,0.0,-0.0,0.710785,ATPase inhibitor,ATP2A1
BRD-K76674262,BRD-K76674262,JURKAT,0.0,0.0,-0.0,0.449699,Protein synthesis inhibitor,RPL3
curcumin,BRD-K07572174,JURKAT,0.0,0.0,-0.0,0.346056,Cyclooxygenase inhibitor|Histone acetyltransferase inhibitor|Lipoxygenase inhibitor|NFKB inhibitor,PTGS1|PTGS2|CCND1|DNMT1|G6PC|MAPT|APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|XDH
arbidol,BRD-K73881242,HT29,0.0,0.0,-0.0,0.745813,Cytochrome P450 inhibitor,CYP2C19|CYP2E1|CYP3A5|CYP3A4
BMS-387032,BRD-K43389698,HT29,0.0,0.0,-0.0,0.340666,CDK inhibitor|Cell cycle inhibitor|MCL1 inhibitor,CDK2|CDK7|CDK9|MCL1
LDN-193189,BRD-K04853698,HT29,0.0,0.0,-0.0,0.425996,Serine/threonine kinase inhibitor,ACVR1|BMPR1A
daunorubicin,BRD-A68009927,HEPG2,0.0,0.0,-0.0,0.797735,RNA synthesis inhibitor|Topoisomerase inhibitor,TOP2A|TOP2B
PD-198306,BRD-K88677950,HEPG2,0.0,0.0,-0.0,0.643729,MAP kinase inhibitor|MEK inhibitor,MAPK1|MAPK3|MAP2K1|MAP2K2
batimastat,BRD-K25361343,PC3,0.0,0.0,-0.0,0.365835,Matrix metalloprotease inhibitor,MMP1|ADAM28|ADAMTS5|MMP12|MMP16|MMP2|MMP8
PKI-179,BRD-A28467416,HELA,0.0,0.0,-0.0,0.57484,MTOR inhibitor|PI3K inhibitor,MTOR
BRD-A29731977,BRD-A29731977,HELA,0.0,0.0,-0.0,0.372403,Progesterone receptor agonist,
hypericin,BRD-K29673530,HELA,0.0,0.0,-0.0,0.242849,Tyrosine kinase inhibitor,
dutasteride,BRD-K28984613,HELA,0.0,0.0,-0.0,0.364447,5-alpha reductase inhibitor,SRD5A1|SRD5A2|CYP3A5
ASC-J9,BRD-K30331124,HA1E,0.0,0.0,-0.0,0.455349,Androgen receptor agonist,AR
cyproheptadine,BRD-K28143534,HA1E,0.0,0.0,-0.0,0.269585,Histamine receptor antagonist,HRH1|HTR2B|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HTR2A|HTR2C|HTR6|HTR7
lestaurtinib,BRD-A27376179,HA1E,0.0,0.0,-0.0,0.334156,FLT3 inhibitor|Growth factor receptor inhibitor|JAK inhibitor,FLT3|NTRK1|JAK2|NTRK2|NTRK3
BRD-K26011976,BRD-K26011976,HA1E,0.0,0.0,-0.0,0.316333,Topoisomerase inhibitor,TOP1|PTPN1
aminoglutethimide,BRD-A25234499,HA1E,0.0,0.0,-0.0,0.22764,Glucocorticoid receptor antagonist,CYP19A1|CYP11A1|NR3C1
MK-8245,BRD-K29656036,A375,0.0,0.0,-0.0,0.391751,Stearoyl-CoA desaturase inhibitor,SCD
benzydamine,BRD-K28542495,A375,0.0,0.0,-0.0,0.24488,Prostanoid receptor antagonist,
PD-153035,BRD-K26603252,A375,0.0,0.0,-0.0,0.35341,EGFR inhibitor,EGFR|KDR
batimastat,BRD-K25361343,A375,0.0,0.0,-0.0,0.318414,Matrix metalloprotease inhibitor,MMP1|ADAM28|ADAMTS5|MMP12|MMP16|MMP2|MMP8
pritelivir,BRD-K25204779,A375,0.0,0.0,-0.0,0.229893,Helicase primase inhibitor,
oligomycin-a,BRD-A81541225,PC3,0.0,0.0,-0.0,0.653213,ATP synthase inhibitor|ATPase inhibitor,ATP5A1
pibenzimol,BRD-K17026858,HELA,0.0,0.0,-0.0,0.595325,DNA inhibitor,
bevirimat-dimeglumine,BRD-K16898998,HELA,0.0,0.0,-0.0,0.575197,HIV inhibitor,
butoconazole,BRD-A16665823,HELA,0.0,0.0,-0.0,0.210241,Bacterial cell wall synthesis inhibitor,
BRD-K16133773,BRD-K16133773,HELA,0.0,0.0,-0.0,0.21556,"17,20 lyase inhibitor|Cytochrome P450 inhibitor|Steroid sulfatase inhibitor|Androgen biosynthesis inhibitor",CYP17A1|CYP2C19|CYP2C8|CYP3A5
NVP-BEZ235,BRD-K12184916,HA1E,0.0,0.0,-0.0,0.396279,MTOR inhibitor|PI3K inhibitor,
belinostat,BRD-K17743125,HA1E,0.0,0.0,-0.0,0.719733,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|HDAC10|HDAC11
filgotinib,BRD-K16803204,HA1E,0.0,0.0,-0.0,0.321395,JAK inhibitor,JAK1|JAK2|JAK3|TYK2
bevirimat-dimeglumine,BRD-K16898998,HA1E,0.0,0.0,-0.0,0.676097,HIV inhibitor,
LY-2886721,BRD-K17953908,A375,0.0,0.0,-0.0,0.275511,Beta secretase inhibitor,BACE1|BACE2
amiodarone,BRD-K17561142,A375,0.0,0.0,-0.0,0.372686,Potassium channel antagonist,KCNH2|CHRM3|CYP2C8|SCN5A|ADRB1|CACNA1H|CACNA2D2|KCNA7
Z160,BRD-K16037980,A375,0.0,0.0,-0.0,0.214261,Calcium channel blocker,
clotrimazole,BRD-K15916496,A375,0.0,0.0,-0.0,0.239814,Cytochrome P450 inhibitor|Imidazoline ligand,KCNN4|CYP51A1|CYP3A4|NR1I2|NR1I3|TRPM2|TRPM4|TRPM8
ASC-J9,BRD-K30331124,PC3,0.0,0.0,-0.0,0.465749,Androgen receptor agonist,AR
BRD-A29731977,BRD-A29731977,PC3,0.0,0.0,-0.0,0.555935,Progesterone receptor agonist,
calcitriol,BRD-K28731095,PC3,0.0,0.0,-0.0,0.4075,Vitamin D receptor agonist,VDR|CYP3A5
CX-516,BRD-K25140590,PC3,0.0,0.0,-0.0,0.216338,Glutamate receptor antagonist,
vanoxerine,BRD-K32501161,A375,0.0,0.0,-0.0,0.372739,Dopamine receptor antagonist,SLC6A3|MAOA|MAOB
rimexolone,BRD-K31627533,A375,0.0,0.0,-0.0,0.208402,Glucocorticoid receptor agonist,NR3C1|SERPINA6
methocarbamol,BRD-A31521121,A375,0.0,0.0,-0.0,0.305495,Muscle relaxant,CA1
fluoxetine,BRD-A31159102,A375,0.0,0.0,-0.0,0.348083,Selective serotonin reuptake inhibitor (SSRI),SLC6A4|CYP2C19|ANO1|HTR2B
budipine,BRD-K18324993,PC3,0.0,0.0,-0.0,0.244817,Glutamate receptor antagonist,GRIN1
fdcyd,BRD-K18157228,PC3,0.0,0.0,-0.0,0.402163,DNA inhibitor,
bosutinib,BRD-K99964838,PC3,0.0,0.0,-0.0,0.548803,Src inhibitor|Abl inhibitor|Bcr-Abl inhibitor,ABL1|SRC|BCR|LYN|CAMK2G|HCK|CAMK1D|CDK2|FRK|FYN|MAP2K1|MAP2K2|MAP3K2|MAP4K5|STK10|STK24|STK4|TNK2|TXK
carprofen,BRD-A17411484,PC3,0.0,0.0,-0.0,0.263438,Cyclooxygenase inhibitor,PTGS2|PTGS1
sotrastaurin,BRD-K16761703,PC3,0.0,0.0,-0.0,0.323127,PKC inhibitor,PRKCA|PRKCB|PRKCQ|PRKCD|PRKCE|PRKCH
MK-0893,BRD-K16732600,PC3,0.0,0.0,-0.0,0.427991,Glucagon receptor antagonist,GCGR
Z160,BRD-K16037980,PC3,0.0,0.0,-0.0,0.469121,Calcium channel blocker,
budipine,BRD-K18324993,HELA,0.0,0.0,-0.0,0.207114,Glutamate receptor antagonist,GRIN1
mephentermine,BRD-K18194590,HELA,0.0,0.0,-0.0,0.379691,Adrenergic receptor agonist,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3
bosutinib,BRD-K99964838,HELA,0.0,0.0,-0.0,0.239228,Src inhibitor|Abl inhibitor|Bcr-Abl inhibitor,ABL1|SRC|BCR|LYN|CAMK2G|HCK|CAMK1D|CDK2|FRK|FYN|MAP2K1|MAP2K2|MAP3K2|MAP4K5|STK10|STK24|STK4|TNK2|TXK
LY-2874455,BRD-K17203476,HELA,0.0,0.0,-0.0,0.317553,FGFR inhibitor,FGFR1|FGFR3|FGFR2|FGFR4|KDR
carprofen,BRD-A17411484,HELA,0.0,0.0,-0.0,0.230268,Cyclooxygenase inhibitor,PTGS2|PTGS1
gimeracil,BRD-K35687421,PC3,0.0,0.0,-0.0,0.233786,Dihydropyrimidine dehydrogenase inhibitor,DPYD
clofarabine,BRD-K34022604,PC3,0.0,0.0,-0.0,0.488738,Ribonucleoside reductase inhibitor,RRM1|POLA1|RRM2|SLC22A8|POLD1|POLE|RRM2B
alvespimycin,BRD-K23499943,PC3,0.0,0.0,-0.0,0.428933,HSP inhibitor,HSP90AA1
oprozomib,BRD-A36331462,HELA,0.0,0.0,-0.0,0.499043,Proteasome inhibitor,
ciclesonide,BRD-K35245662,HELA,0.0,0.0,-0.0,0.465784,Glucocorticoid receptor agonist,NR3C1|SERPINA6
AMG-208,BRD-K32285926,HELA,0.0,0.0,-0.0,0.232442,Tyrosine kinase inhibitor,MET
alvespimycin,BRD-K23499943,HELA,0.0,0.0,-0.0,0.263528,HSP inhibitor,HSP90AA1
liranaftate,BRD-K35775715,HA1E,0.0,0.0,-0.0,0.206888,Fungal squalene epoxidase inhibitor,
alvespimycin,BRD-K23499943,HA1E,0.0,0.0,-0.0,0.261224,HSP inhibitor,HSP90AA1
fluoxetine,BRD-A31159102,HA1E,0.0,0.0,-0.0,0.392682,Selective serotonin reuptake inhibitor (SSRI),SLC6A4|CYP2C19|ANO1|HTR2B
dimethyl-fumarate,BRD-K31111078,HA1E,0.0,0.0,-0.0,0.265801,NRF2 activator|KEAP1 ligand|NFKB inhibitor,KEAP1|NFE2L2
setiptiline,BRD-K36732695,A375,0.0,0.0,-0.0,0.20086,Adrenergic receptor antagonist,HTR2A|HTR2C|HRH1
liranaftate,BRD-K35775715,A375,0.0,0.0,-0.0,0.280412,Fungal squalene epoxidase inhibitor,
danegaptide,BRD-K35589454,A375,0.0,0.0,-0.0,0.309026,Gap junction modulator,
dacarbazine,BRD-K35520305,A375,0.0,0.0,-0.0,0.490369,DNA alkylating agent,PGD|POLA2
ciclesonide,BRD-K35245662,A375,0.0,0.0,-0.0,0.421162,Glucocorticoid receptor agonist,NR3C1|SERPINA6
trimipramine,BRD-A19195498,HELA,0.0,0.0,-0.0,0.209122,Norepinephrine inhibitor|Tricyclic antidepressant,SLC6A2|SLC6A4|SLC6A3|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD5|HRH1|HTR1A|HTR1D|HTR2A|HTR2C|HTR3A
fluorouracil,BRD-K24844714,HELA,0.0,0.0,-0.0,0.213887,Thymidylate synthase inhibitor,
voreloxin,BRD-K23677682,HELA,0.0,0.0,-0.0,0.493558,Topoisomerase inhibitor,TOP2A|PRKDC
ofloxacin,BRD-A24228527,HA1E,0.0,0.0,-0.0,0.363887,Bacterial DNA inhibitor,TOP2A
saracatinib,BRD-K19540840,HA1E,0.0,0.0,-0.0,0.225945,Src inhibitor,SRC|ABL1|LCK|YES1
BRD-K22848513,BRD-K22848513,HA1E,0.0,0.0,-0.0,0.32146,"Nuclear factor erythroid derived, like (NRF2) activator|Apoptosis stimulant|BCL inhibitor|Glutathione Reductase (NADPH) Activators|Heme Oxygenase Activators|IKK-1 (IKK-alpha) Inhibitors|NFKB inhibitor|Nitric oxide production inhibitor|PPAR receptor agonist|Reducing agent",NFE2L2|PPARG|BCL2|CHUK|GSR|HMOX1|HMOX2|STAT3
senicapoc,BRD-K21295289,HA1E,0.0,0.0,-0.0,0.365169,Potassium channel blocker,KCNN4
lapatinib,BRD-K19687926,HA1E,0.0,0.0,-0.0,0.294804,EGFR inhibitor|ERBB2 inhibitor,EGFR|ERBB2|CYP3A5
metatinib,BRD-K27182532,A375,0.0,0.0,-0.0,0.586558,Bcr-Abl inhibitor,KDR|MET|ABL1|BCR
grazoprevir,BRD-K24943235,A375,0.0,0.0,-0.0,0.422373,HCV inhibitor,
ofloxacin,BRD-A24228527,A375,0.0,0.0,-0.0,0.256644,Bacterial DNA inhibitor,TOP2A
KW-2449,BRD-K21718444,A375,0.0,0.0,-0.0,0.599301,Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor,FLT3|ABL1|AURKA|FGFR1|AURKB
homochlorcyclizine,BRD-A22769835,A375,0.0,0.0,-0.0,0.281416,Antihistamine,HRH1
ABT-239,BRD-K22749967,A375,0.0,0.0,-0.0,0.340067,Histamine receptor antagonist,HRH3|HRH1|HRH2
KPT-330,BRD-K21361524,A375,0.0,0.0,-0.0,0.548754,Exportin antagonist,XPO1
lapatinib,BRD-K19687926,A375,0.0,0.0,-0.0,0.243039,EGFR inhibitor|ERBB2 inhibitor,EGFR|ERBB2|CYP3A5
alectinib,BRD-K11267252,A375,0.0,0.0,-0.0,0.393035,ALK inhibitor,ALK|MET
beclomethasone-dipropionate,BRD-A11319535,A375,0.0,0.0,-0.0,0.255947,Immunosuppressant|Glucocorticoid receptor agonist,NR3C1|CYP3A5|ADGRG3
carvedilol,BRD-A10977446,A375,0.0,0.0,-0.0,0.43337,Adrenergic receptor antagonist,ADRB1|ADRB2|ADRA1A|ADRA1B|ADRA1D|ADRB3|CYP2C19|CYP2E1|RYR2|ADRA2A|ADRA2B|ADRA2C|GJA1|HIF1A|KCNH2|NDUFC2|NPPB|SELE|VCAM1|VEGFA
forskolin,BRD-K09602097,A375,0.0,0.0,-0.0,0.390746,Adenylyl cyclase activator,ADCY2|ADCY5|GNAS
D-4476,BRD-K09132007,A375,0.0,0.0,-0.0,0.383296,TGF-beta receptor inhibitor,CSNK1A1|CSNK1D|TGFB1
deforolimus,BRD-K09078998,A375,0.0,0.0,-0.0,0.413714,MTOR inhibitor,MTOR
danusertib,BRD-K07881437,A375,0.0,0.0,-0.0,0.603552,Aurora kinase inhibitor|FGFR inhibitor,AURKA|AURKB|AURKC|FGFR1|NTRK1|RET|BCR|SLK
KW-2449,BRD-K21718444,PC3,0.0,0.0,-0.0,0.398283,Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor,FLT3|ABL1|AURKA|FGFR1|AURKB
voreloxin,BRD-K23677682,PC3,0.0,0.0,-0.0,0.611048,Topoisomerase inhibitor,TOP2A|PRKDC
ABT-239,BRD-K22749967,PC3,0.0,0.0,-0.0,0.220725,Histamine receptor antagonist,HRH3|HRH1|HRH2
BRD-K22848513,BRD-K22848513,PC3,0.0,0.0,-0.0,0.243777,"Nuclear factor erythroid derived, like (NRF2) activator|Apoptosis stimulant|BCL inhibitor|Glutathione Reductase (NADPH) Activators|Heme Oxygenase Activators|IKK-1 (IKK-alpha) Inhibitors|NFKB inhibitor|Nitric oxide production inhibitor|PPAR receptor agonist|Reducing agent",NFE2L2|PPARG|BCL2|CHUK|GSR|HMOX1|HMOX2|STAT3
colforsin-daproate,BRD-K19388745,PC3,0.0,0.0,-0.0,0.218382,Adenylyl cyclase activator,
pterostilbene,BRD-K53097745,PC3,0.0,0.0,-0.0,0.211567,Cyclooxygenase inhibitor|PPAR receptor agonist,PTGS2|FAAH|PPARA|PTGS1
balicatib,BRD-K27204852,HELA,0.0,0.0,-0.0,0.244783,Cathepsin inhibitor,CTSK
metatinib,BRD-K27182532,HELA,0.0,0.0,-0.0,0.296698,Bcr-Abl inhibitor,KDR|MET|ABL1|BCR
nitrendipine,BRD-A02006392,HELA,0.0,0.0,-0.0,0.206622,Calcium channel blocker,CACNA1C|CACNA1D|CACNA2D1|CACNA1H|CACNA1S|CACNA2D2|CACNB2|CACNG1|KCNN4
I-BET-762,BRD-K08109215,HELA,0.0,0.0,-0.0,0.306281,Bromodomain inhibitor,BRD2|BRD3|BRD4|APOA1
iniparib,BRD-K11153516,HELA,0.0,0.0,-0.0,0.527042,PARP inhibitor,PARP1
resveratrol,BRD-K80738081,HELA,0.0,0.0,-0.0,0.224534,Cytochrome P450 inhibitor|SIRT activator,PTGS1|SIRT1|PTGS2|APOA1|BACE1|MAOA|SCN5A|TXNRD1|TXNRD2|XDH|CSNK2A1|NQO2
tolcapone,BRD-K10852020,HELA,0.0,0.0,-0.0,0.413467,Catechol O methyltransferase inhibitor,COMT|TTR
varespladib,BRD-K09711437,HELA,0.0,0.0,-0.0,0.22519,Secretory phospholipase inhibitor,PLA2G2A|PLA2G2D
galeterone,BRD-A07986123,HELA,0.0,0.0,-0.0,0.224097,Androgen receptor antagonist,AR|CYP17A1
danusertib,BRD-K07881437,HELA,0.0,0.0,-0.0,0.405408,Aurora kinase inhibitor|FGFR inhibitor,AURKA|AURKB|AURKC|FGFR1|NTRK1|RET|BCR|SLK
benzbromarone,BRD-K11717138,HA1E,0.0,0.0,-0.0,0.212396,Chloride channel blocker,SLC22A12|ABCC1
alectinib,BRD-K11267252,HA1E,0.0,0.0,-0.0,0.615186,ALK inhibitor,ALK|MET
norfloxacin,BRD-K11196887,HA1E,0.0,0.0,-0.0,0.226757,Bacterial DNA Gyrase inhibitor,TOP2A
resveratrol,BRD-K80738081,HA1E,0.0,0.0,-0.0,0.29744,Cytochrome P450 inhibitor|SIRT activator,PTGS1|SIRT1|PTGS2|APOA1|BACE1|MAOA|SCN5A|TXNRD1|TXNRD2|XDH|CSNK2A1|NQO2
carvedilol,BRD-A10977446,HA1E,0.0,0.0,-0.0,0.225414,Adrenergic receptor antagonist,ADRB1|ADRB2|ADRA1A|ADRA1B|ADRA1D|ADRB3|CYP2C19|CYP2E1|RYR2|ADRA2A|ADRA2B|ADRA2C|GJA1|HIF1A|KCNH2|NDUFC2|NPPB|SELE|VCAM1|VEGFA
granisetron,BRD-A10967948,HA1E,0.0,0.0,-0.0,0.256163,Serotonin receptor antagonist,HTR3A|CYP3A5
imiloxan,BRD-A10903566,HA1E,0.0,0.0,-0.0,0.249549,Adrenergic receptor antagonist,ADRA2B|ADRA2A
deforolimus,BRD-K09078998,HA1E,0.0,0.0,-0.0,0.38384,MTOR inhibitor,MTOR
galeterone,BRD-A07986123,HA1E,0.0,0.0,-0.0,0.298067,Androgen receptor antagonist,AR|CYP17A1
sitagliptin,BRD-K19416115,HELA,0.0,0.0,-0.0,0.604883,Dipeptidyl peptidase inhibitor,DPP4|CYP2C8|FASLG|HMGCR|SLC22A8
diphenylpyraline,BRD-K22936972,A375,0.0,0.0,-0.0,0.341104,Dopamine receptor antagonist,HRH1|SLC6A3
busulfan,BRD-K23204545,A375,0.0,0.0,-0.0,0.358615,DNA inhibitor,
butaclamol,BRD-K23082237,A375,0.0,0.0,-0.0,0.26813,Dopamine receptor antagonist,DRD2|DRD1|DRD3|DRD4|DRD5|HTR1A|HTR2A
TH-302,BRD-K20958582,A375,0.0,0.0,-0.0,0.386555,DNA alkylating agent,
S-ruxolitinib,BRD-K19601669,A375,0.0,0.0,-0.0,0.216609,JAK inhibitor,
sitagliptin,BRD-K19416115,A375,0.0,0.0,-0.0,0.594636,Dipeptidyl peptidase inhibitor,DPP4|CYP2C8|FASLG|HMGCR|SLC22A8
mubritinib,BRD-K19061412,A375,0.0,0.0,-0.0,0.34503,Receptor tyrosine protein kinase inhibitor,ERBB2|EGFR
benzbromarone,BRD-K11717138,PC3,0.0,0.0,-0.0,0.47484,Chloride channel blocker,SLC22A12|ABCC1
phenformin,BRD-K11399644,PC3,0.0,0.0,-0.0,0.238937,AMPK activator,KCNJ8|PRKAA1
beclomethasone-dipropionate,BRD-A11319535,PC3,0.0,0.0,-0.0,0.201324,Immunosuppressant|Glucocorticoid receptor agonist,NR3C1|CYP3A5|ADGRG3
norfloxacin,BRD-K11196887,PC3,0.0,0.0,-0.0,0.629455,Bacterial DNA Gyrase inhibitor,TOP2A
CPI-1189,BRD-K11073688,PC3,0.0,0.0,-0.0,0.223184,TNF inhibitor,TNF
deforolimus,BRD-K09078998,PC3,0.0,0.0,-0.0,0.579611,MTOR inhibitor,MTOR
propranolol,BRD-A10070317,HELA,0.0,0.0,-0.0,0.218121,Adrenergic receptor antagonist,ADRB2|ADRB3
irinotecan,BRD-K08547377,HELA,0.0,0.0,-0.0,0.30344,Topoisomerase inhibitor,TOP1|CYP3A5|TOP1MT
butaclamol,BRD-K23082237,PC3,0.0,0.0,-0.0,0.202637,Dopamine receptor antagonist,DRD2|DRD1|DRD3|DRD4|DRD5|HTR1A|HTR2A
